id,manifest,num,pages
1073279,https://www.digital.archives.go.jp/api/iiif/1073279/manifest.json,160-0006,1
1073282,https://www.digital.archives.go.jp/api/iiif/1073282/manifest.json,160-0012,1
1073290,https://www.digital.archives.go.jp/api/iiif/1073290/manifest.json,161-0006,1
1073349,https://www.digital.archives.go.jp/api/iiif/1073349/manifest.json,161-0010,1
1073351,https://www.digital.archives.go.jp/api/iiif/1073351/manifest.json,161-0014,1
1073353,https://www.digital.archives.go.jp/api/iiif/1073353/manifest.json,161-0018,1
1068516,https://www.digital.archives.go.jp/api/iiif/1068516/manifest.json,162-0002,1
1068226,https://www.digital.archives.go.jp/api/iiif/1068226/manifest.json,162-0006,1
1073360,https://www.digital.archives.go.jp/api/iiif/1073360/manifest.json,162-0010,1
1073418,https://www.digital.archives.go.jp/api/iiif/1073418/manifest.json,162-0015,1
1073421,https://www.digital.archives.go.jp/api/iiif/1073421/manifest.json,162-0019,1
1073423,https://www.digital.archives.go.jp/api/iiif/1073423/manifest.json,163-0004,1
1073426,https://www.digital.archives.go.jp/api/iiif/1073426/manifest.json,163-0008,1
1073486,https://www.digital.archives.go.jp/api/iiif/1073486/manifest.json,164-0002,1
1073491,https://www.digital.archives.go.jp/api/iiif/1073491/manifest.json,164-0010,1
1068658,https://www.digital.archives.go.jp/api/iiif/1068658/manifest.json,165-0005,1
1068398,https://www.digital.archives.go.jp/api/iiif/1068398/manifest.json,166-0001,1
1068399,https://www.digital.archives.go.jp/api/iiif/1068399/manifest.json,166-0006,1
1073563,https://www.digital.archives.go.jp/api/iiif/1073563/manifest.json,167-0001,1
1073624,https://www.digital.archives.go.jp/api/iiif/1073624/manifest.json,167-0010,1
1073626,https://www.digital.archives.go.jp/api/iiif/1073626/manifest.json,168-0001,1
1073630,https://www.digital.archives.go.jp/api/iiif/1073630/manifest.json,168-0007,1
1073633,https://www.digital.archives.go.jp/api/iiif/1073633/manifest.json,168-0012,1
1072532,https://www.digital.archives.go.jp/api/iiif/1072532/manifest.json,169-0010,1
1068601,https://www.digital.archives.go.jp/api/iiif/1068601/manifest.json,170-0003,1
1072538,https://www.digital.archives.go.jp/api/iiif/1072538/manifest.json,170-0007,1
1072541,https://www.digital.archives.go.jp/api/iiif/1072541/manifest.json,170-0011,1
1072545,https://www.digital.archives.go.jp/api/iiif/1072545/manifest.json,171-0004,1
1072599,https://www.digital.archives.go.jp/api/iiif/1072599/manifest.json,171-0010,1
1067827,https://www.digital.archives.go.jp/api/iiif/1067827/manifest.json,171-0015,1
1067829,https://www.digital.archives.go.jp/api/iiif/1067829/manifest.json,172-0006,1
1072668,https://www.digital.archives.go.jp/api/iiif/1072668/manifest.json,173-0001,1
1072670,https://www.digital.archives.go.jp/api/iiif/1072670/manifest.json,173-0007,1
1072673,https://www.digital.archives.go.jp/api/iiif/1072673/manifest.json,173-0012,1
1072676,https://www.digital.archives.go.jp/api/iiif/1072676/manifest.json,173-0017,1
1072737,https://www.digital.archives.go.jp/api/iiif/1072737/manifest.json,174-0006,1
1068479,https://www.digital.archives.go.jp/api/iiif/1068479/manifest.json,174-0010,1
1072744,https://www.digital.archives.go.jp/api/iiif/1072744/manifest.json,175-0006,1
1072562,https://www.digital.archives.go.jp/api/iiif/1072562/manifest.json,175-0010,1
1072565,https://www.digital.archives.go.jp/api/iiif/1072565/manifest.json,176-0004,1
1072569,https://www.digital.archives.go.jp/api/iiif/1072569/manifest.json,176-0010,1
1072746,https://www.digital.archives.go.jp/api/iiif/1072746/manifest.json,177-0001,1
1072821,https://www.digital.archives.go.jp/api/iiif/1072821/manifest.json,177-0005,1
1068338,https://www.digital.archives.go.jp/api/iiif/1068338/manifest.json,177-0012,1
1068724,https://www.digital.archives.go.jp/api/iiif/1068724/manifest.json,178-0004,1
1068725,https://www.digital.archives.go.jp/api/iiif/1068725/manifest.json,178-0008,1
1072832,https://www.digital.archives.go.jp/api/iiif/1072832/manifest.json,178-0013,1
1072833,https://www.digital.archives.go.jp/api/iiif/1072833/manifest.json,179-0001,1
1068800,https://www.digital.archives.go.jp/api/iiif/1068800/manifest.json,179-0005,1
1068799,https://www.digital.archives.go.jp/api/iiif/1068799/manifest.json,179-0010,1
1068802,https://www.digital.archives.go.jp/api/iiif/1068802/manifest.json,179-0016,1
1068683,https://www.digital.archives.go.jp/api/iiif/1068683/manifest.json,180-0002,1
1072398,https://www.digital.archives.go.jp/api/iiif/1072398/manifest.json,180-0006,1
1068873,https://www.digital.archives.go.jp/api/iiif/1068873/manifest.json,180-0011,1
1072404,https://www.digital.archives.go.jp/api/iiif/1072404/manifest.json,180-0017,1
1067833,https://www.digital.archives.go.jp/api/iiif/1067833/manifest.json,181-0007,1
1072423,https://www.digital.archives.go.jp/api/iiif/1072423/manifest.json,181-0012,1
1072426,https://www.digital.archives.go.jp/api/iiif/1072426/manifest.json,181-0016,1
1072429,https://www.digital.archives.go.jp/api/iiif/1072429/manifest.json,182-0005,1
1072623,https://www.digital.archives.go.jp/api/iiif/1072623/manifest.json,182-0010,1
1068867,https://www.digital.archives.go.jp/api/iiif/1068867/manifest.json,182-0015,1
1072630,https://www.digital.archives.go.jp/api/iiif/1072630/manifest.json,183-0005,1
1068682,https://www.digital.archives.go.jp/api/iiif/1068682/manifest.json,183-0010,1
1072635,https://www.digital.archives.go.jp/api/iiif/1072635/manifest.json,183-0015,1
1072693,https://www.digital.archives.go.jp/api/iiif/1072693/manifest.json,184-0003,1
1068306,https://www.digital.archives.go.jp/api/iiif/1068306/manifest.json,184-0010,1
1068594,https://www.digital.archives.go.jp/api/iiif/1068594/manifest.json,184-0017,1
1072448,https://www.digital.archives.go.jp/api/iiif/1072448/manifest.json,185-0004,1
1072452,https://www.digital.archives.go.jp/api/iiif/1072452/manifest.json,185-0010,1
1068308,https://www.digital.archives.go.jp/api/iiif/1068308/manifest.json,185-0014,1
1072457,https://www.digital.archives.go.jp/api/iiif/1072457/manifest.json,185-0017,1
1068310,https://www.digital.archives.go.jp/api/iiif/1068310/manifest.json,185-0021,1
1068224,https://www.digital.archives.go.jp/api/iiif/1068224/manifest.json,186-0005,1
1072477,https://www.digital.archives.go.jp/api/iiif/1072477/manifest.json,186-0009,1
1072479,https://www.digital.archives.go.jp/api/iiif/1072479/manifest.json,186-0013,1
1072481,https://www.digital.archives.go.jp/api/iiif/1072481/manifest.json,186-0017,1
1072484,https://www.digital.archives.go.jp/api/iiif/1072484/manifest.json,187-0001,1
1072488,https://www.digital.archives.go.jp/api/iiif/1072488/manifest.json,187-0005,1
1072230,https://www.digital.archives.go.jp/api/iiif/1072230/manifest.json,187-0010,1
1072233,https://www.digital.archives.go.jp/api/iiif/1072233/manifest.json,188-0004,1
1072235,https://www.digital.archives.go.jp/api/iiif/1072235/manifest.json,188-0008,1
1068827,https://www.digital.archives.go.jp/api/iiif/1068827/manifest.json,188-0014,1
1072773,https://www.digital.archives.go.jp/api/iiif/1072773/manifest.json,189-0003,1
1072776,https://www.digital.archives.go.jp/api/iiif/1072776/manifest.json,189-0008,1
1072777,https://www.digital.archives.go.jp/api/iiif/1072777/manifest.json,189-0012,1
1072783,https://www.digital.archives.go.jp/api/iiif/1072783/manifest.json,189-0019,1
1068023,https://www.digital.archives.go.jp/api/iiif/1068023/manifest.json,190-0005,1
1072856,https://www.digital.archives.go.jp/api/iiif/1072856/manifest.json,191-0002,1
1068818,https://www.digital.archives.go.jp/api/iiif/1068818/manifest.json,191-0009,1
1072237,https://www.digital.archives.go.jp/api/iiif/1072237/manifest.json,192-0003,1
1072240,https://www.digital.archives.go.jp/api/iiif/1072240/manifest.json,192-0008,1
1068015,https://www.digital.archives.go.jp/api/iiif/1068015/manifest.json,192-0010,1
1070819,https://www.digital.archives.go.jp/api/iiif/1070819/manifest.json,192-0015,1
1072258,https://www.digital.archives.go.jp/api/iiif/1072258/manifest.json,193-0001,1
1580118,https://www.digital.archives.go.jp/api/iiif/1580118/manifest.json,193-0005,1
1072263,https://www.digital.archives.go.jp/api/iiif/1072263/manifest.json,193-0009,1
1072282,https://www.digital.archives.go.jp/api/iiif/1072282/manifest.json,193-0020,1
1072287,https://www.digital.archives.go.jp/api/iiif/1072287/manifest.json,194-0008,1
1072289,https://www.digital.archives.go.jp/api/iiif/1072289/manifest.json,194-0013,1
1072723,https://www.digital.archives.go.jp/api/iiif/1072723/manifest.json,194-0020,1
1072935,https://www.digital.archives.go.jp/api/iiif/1072935/manifest.json,195-0005,1
1067852,https://www.digital.archives.go.jp/api/iiif/1067852/manifest.json,195-0010,1
1067862,https://www.digital.archives.go.jp/api/iiif/1067862/manifest.json,196-0005,1
1072945,https://www.digital.archives.go.jp/api/iiif/1072945/manifest.json,196-0009,1
1073021,https://www.digital.archives.go.jp/api/iiif/1073021/manifest.json,196-0014,1
1073026,https://www.digital.archives.go.jp/api/iiif/1073026/manifest.json,197-0008,1
1073028,https://www.digital.archives.go.jp/api/iiif/1073028/manifest.json,197-0012,1
1073030,https://www.digital.archives.go.jp/api/iiif/1073030/manifest.json,197-0016,1
1068042,https://www.digital.archives.go.jp/api/iiif/1068042/manifest.json,198-0003,1
1073092,https://www.digital.archives.go.jp/api/iiif/1073092/manifest.json,198-0009,1
1068034,https://www.digital.archives.go.jp/api/iiif/1068034/manifest.json,198-0015,1
3006467,https://www.digital.archives.go.jp/api/iiif/3006467/manifest.json,214-0003,1
1075466,https://www.digital.archives.go.jp/api/iiif/1075466/manifest.json,216-0002,1
1075510,https://www.digital.archives.go.jp/api/iiif/1075510/manifest.json,218-0007,1
1067976,https://www.digital.archives.go.jp/api/iiif/1067976/manifest.json,233-0003,1
1067912,https://www.digital.archives.go.jp/api/iiif/1067912/manifest.json,267-0003,1
3610491,https://www.digital.archives.go.jp/api/iiif/3610491/manifest.json,273-0004,1
1070474,https://www.digital.archives.go.jp/api/iiif/1070474/manifest.json,273-0009,1
1074903,https://www.digital.archives.go.jp/api/iiif/1074903/manifest.json,273-0013,1
1070476,https://www.digital.archives.go.jp/api/iiif/1070476/manifest.json,273-0017,1
1070319,https://www.digital.archives.go.jp/api/iiif/1070319/manifest.json,273-0021,1
3609946,https://www.digital.archives.go.jp/api/iiif/3609946/manifest.json,273-0027,1
1069213,https://www.digital.archives.go.jp/api/iiif/1069213/manifest.json,273-0032,1
1074401,https://www.digital.archives.go.jp/api/iiif/1074401/manifest.json,273-0038,1
1074403,https://www.digital.archives.go.jp/api/iiif/1074403/manifest.json,273-0042,1
1073867,https://www.digital.archives.go.jp/api/iiif/1073867/manifest.json,273-0051,1
1074444,https://www.digital.archives.go.jp/api/iiif/1074444/manifest.json,273-0055,1
3610478,https://www.digital.archives.go.jp/api/iiif/3610478/manifest.json,273-0061,1
1074451,https://www.digital.archives.go.jp/api/iiif/1074451/manifest.json,273-0067,1
1074500,https://www.digital.archives.go.jp/api/iiif/1074500/manifest.json,273-0071,1
3609997,https://www.digital.archives.go.jp/api/iiif/3609997/manifest.json,273-0075,1
1073869,https://www.digital.archives.go.jp/api/iiif/1073869/manifest.json,273-0079,1
1070737,https://www.digital.archives.go.jp/api/iiif/1070737/manifest.json,273-0083,1
1070742,https://www.digital.archives.go.jp/api/iiif/1070742/manifest.json,273-0090,1
1070746,https://www.digital.archives.go.jp/api/iiif/1070746/manifest.json,273-0098,1
1073755,https://www.digital.archives.go.jp/api/iiif/1073755/manifest.json,273-0110,1
3609884,https://www.digital.archives.go.jp/api/iiif/3609884/manifest.json,273-0116,1
3609895,https://www.digital.archives.go.jp/api/iiif/3609895/manifest.json,273-0123,1
1069969,https://www.digital.archives.go.jp/api/iiif/1069969/manifest.json,273-0128,1
1069973,https://www.digital.archives.go.jp/api/iiif/1069973/manifest.json,273-0133,1
1069975,https://www.digital.archives.go.jp/api/iiif/1069975/manifest.json,273-0139,1
1073924,https://www.digital.archives.go.jp/api/iiif/1073924/manifest.json,273-0144,1
1073975,https://www.digital.archives.go.jp/api/iiif/1073975/manifest.json,273-0149,1
1070029,https://www.digital.archives.go.jp/api/iiif/1070029/manifest.json,273-0157,1
1073974,https://www.digital.archives.go.jp/api/iiif/1073974/manifest.json,273-0166,1
3610380,https://www.digital.archives.go.jp/api/iiif/3610380/manifest.json,273-0170,1
3609910,https://www.digital.archives.go.jp/api/iiif/3609910/manifest.json,273-0182,1
1070091,https://www.digital.archives.go.jp/api/iiif/1070091/manifest.json,273-0189,1
1070151,https://www.digital.archives.go.jp/api/iiif/1070151/manifest.json,273-0193,1
1070145,https://www.digital.archives.go.jp/api/iiif/1070145/manifest.json,273-0198,1
3609921,https://www.digital.archives.go.jp/api/iiif/3609921/manifest.json,273-0203,1
1070149,https://www.digital.archives.go.jp/api/iiif/1070149/manifest.json,273-0208,1
3609922,https://www.digital.archives.go.jp/api/iiif/3609922/manifest.json,273-0213,1
1074066,https://www.digital.archives.go.jp/api/iiif/1074066/manifest.json,273-0220,1
1074252,https://www.digital.archives.go.jp/api/iiif/1074252/manifest.json,273-0233,1
1070265,https://www.digital.archives.go.jp/api/iiif/1070265/manifest.json,273-0238,1
1070267,https://www.digital.archives.go.jp/api/iiif/1070267/manifest.json,273-0244,1
1074259,https://www.digital.archives.go.jp/api/iiif/1074259/manifest.json,273-0251,1
1070273,https://www.digital.archives.go.jp/api/iiif/1070273/manifest.json,273-0257,1
1074304,https://www.digital.archives.go.jp/api/iiif/1074304/manifest.json,273-0262,1
1070313,https://www.digital.archives.go.jp/api/iiif/1070313/manifest.json,273-0266,1
1074310,https://www.digital.archives.go.jp/api/iiif/1074310/manifest.json,273-0270,1
1074313,https://www.digital.archives.go.jp/api/iiif/1074313/manifest.json,273-0276,1
1068985,https://www.digital.archives.go.jp/api/iiif/1068985/manifest.json,273-0286,1
1071127,https://www.digital.archives.go.jp/api/iiif/1071127/manifest.json,274-0007,1
1071201,https://www.digital.archives.go.jp/api/iiif/1071201/manifest.json,274-0012,1
1071195,https://www.digital.archives.go.jp/api/iiif/1071195/manifest.json,274-0020,1
1070544,https://www.digital.archives.go.jp/api/iiif/1070544/manifest.json,274-0024,1
1071199,https://www.digital.archives.go.jp/api/iiif/1071199/manifest.json,274-0029,1
3610109,https://www.digital.archives.go.jp/api/iiif/3610109/manifest.json,274-0037,1
1073999,https://www.digital.archives.go.jp/api/iiif/1073999/manifest.json,274-0043,1
1074082,https://www.digital.archives.go.jp/api/iiif/1074082/manifest.json,274-0052,1
1074084,https://www.digital.archives.go.jp/api/iiif/1074084/manifest.json,274-0059,1
3609903,https://www.digital.archives.go.jp/api/iiif/3609903/manifest.json,274-0064,1
3610415,https://www.digital.archives.go.jp/api/iiif/3610415/manifest.json,274-0084,1
1074089,https://www.digital.archives.go.jp/api/iiif/1074089/manifest.json,274-0092,1
3610499,https://www.digital.archives.go.jp/api/iiif/3610499/manifest.json,274-0098,1
3610424,https://www.digital.archives.go.jp/api/iiif/3610424/manifest.json,274-0107,1
1073705,https://www.digital.archives.go.jp/api/iiif/1073705/manifest.json,274-0142,1
3610548,https://www.digital.archives.go.jp/api/iiif/3610548/manifest.json,274-0149,1
3602640,https://www.digital.archives.go.jp/api/iiif/3602640/manifest.json,274-0155,1
1074277,https://www.digital.archives.go.jp/api/iiif/1074277/manifest.json,274-0162,1
3610438,https://www.digital.archives.go.jp/api/iiif/3610438/manifest.json,274-0168,1
1074330,https://www.digital.archives.go.jp/api/iiif/1074330/manifest.json,274-0172,1
1073761,https://www.digital.archives.go.jp/api/iiif/1073761/manifest.json,274-0177,1
3610446,https://www.digital.archives.go.jp/api/iiif/3610446/manifest.json,274-0183,1
1074339,https://www.digital.archives.go.jp/api/iiif/1074339/manifest.json,274-0191,1
1074389,https://www.digital.archives.go.jp/api/iiif/1074389/manifest.json,275-0007,1
1074392,https://www.digital.archives.go.jp/api/iiif/1074392/manifest.json,275-0011,1
1073768,https://www.digital.archives.go.jp/api/iiif/1073768/manifest.json,275-0017,1
3610358,https://www.digital.archives.go.jp/api/iiif/3610358/manifest.json,275-0023,1
3610474,https://www.digital.archives.go.jp/api/iiif/3610474/manifest.json,275-0029,1
1074437,https://www.digital.archives.go.jp/api/iiif/1074437/manifest.json,275-0041,1
1074439,https://www.digital.archives.go.jp/api/iiif/1074439/manifest.json,275-0045,1
1074487,https://www.digital.archives.go.jp/api/iiif/1074487/manifest.json,275-0050,1
1074490,https://www.digital.archives.go.jp/api/iiif/1074490/manifest.json,275-0059,1
